spam,text
TRUE,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
FALSE,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
FALSE,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
FALSE,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
FALSE,"Sorry,  in meeting I'll call you later"
FALSE,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
FALSE,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...
FALSE,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
FALSE,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already"
FALSE,Well if I'm that desperate I'll just call armand again
TRUE,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
FALSE,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream
FALSE,"Sorry, I'll call later In meeting."
FALSE,"Yep, by the pretty sculpture"
FALSE,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
FALSE,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
FALSE,I think that tantrum's finished so yeah I'll be by at some point
TRUE,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
FALSE,"Sorry, I'll call later in meeting"
FALSE,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x
FALSE,So when do you wanna gym?
FALSE,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
FALSE,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?
TRUE,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
TRUE,"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16"
FALSE,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
FALSE,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens"
FALSE,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
FALSE,"Not for possession, especially not first offense"
FALSE,Is there any movie theatre i can go to and watch unlimited movies and just pay once?
FALSE,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
FALSE,Went to pay rent. So i had to go to the bank to authorise the payment.
FALSE,Don‰Û÷t give a flying monkeys wot they think and I certainly don‰Û÷t mind. Any friend of mine and all that!
FALSE,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more"
FALSE,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
FALSE,Does daddy have a bb now.
TRUE,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
FALSE,Oh. U must have taken your REAL Valentine out shopping first.
FALSE,"Aight fuck it, I'll get it later"
FALSE,"No, its true..k,Do u knw dis no. &lt;#&gt; ?"
FALSE,Lmao but its so fun...
FALSE,No let me do the math. Your not good at it.
FALSE,"Haha, that was the first person I was gonna ask"
FALSE,Doing my masters. When will you buy a bb cos i have for sale and how's bf
FALSE,Dont know you bring some food
FALSE,Still at west coast... Haiz... ÌÏ'll take forever to come back...
FALSE,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
FALSE,"Until 545 lor... Ya, can go 4 dinner together..."
FALSE,What he said is not the matter. My mind saying some other matter is there.
FALSE,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
FALSE,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
FALSE,"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDåÕS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\"""""
FALSE,Lol! Oops sorry! Have fun.
FALSE,Can you please send me my aunty's number
FALSE,Serious? What like proper tongued her
FALSE,"I'm in a meeting, call me later at"
FALSE,Nothing. Can...
FALSE,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
FALSE,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill
FALSE,"Velly good, yes please!"
FALSE,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
FALSE,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u.."
FALSE,Any pain on urination any thing else?
FALSE,R we still meeting 4 dinner tonight?
FALSE,"Haha good to hear, I'm officially paid and on the market for an 8th"
FALSE,Ok lor thanx... ÌÏ in school?
FALSE,"K, I'll work something out"
FALSE,Was playng 9 doors game and gt racing on phone lol
FALSE,O. Guess they both got screwd
FALSE,Thanks for looking out for me. I really appreciate.
FALSE,Yes.mum lookin strong:)
FALSE,"Trust me. Even if isn't there, its there."
FALSE,Thanks honey. Have a great day.
FALSE,Is ur paper today in e morn or aft?
FALSE,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
TRUE,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
FALSE,"Yeah, we got one lined up for us"
FALSE,Where are you ? You said you would be here when I woke ... :-(
FALSE,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
TRUE,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99
FALSE,What happen to her tell the truth
FALSE,"Aight, I'll ask a few of my roommates"
FALSE,Oh...i asked for fun. Haha...take care. Ì_
FALSE,Surely result will offer:)
FALSE,Talk to g and x about that
FALSE,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?"
FALSE,Where is that one day training:-)
FALSE,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
FALSE,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
FALSE,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
FALSE,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
FALSE,I am not having her number sir
FALSE,Men like shorter ladies. Gaze up into his eyes.
FALSE,"Oh yes, why is it like torture watching england?"
FALSE,Didn't you get hep b immunisation in nigeria.
FALSE,Ok leave no need to ask
FALSE,Yeah we do totes. When u wanna?
FALSE,COME BACK TO TAMPA FFFFUUUUUUU
FALSE,"I av a new number,  . Wil u only use this one,ta."
FALSE,Noice. Text me when you're here
FALSE,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
FALSE,Where in abj are you serving. Are you staying with dad or alone.
FALSE,So what do you guys do.
FALSE,LOL ... Have you made plans for new years?
TRUE,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
FALSE,Dear how you. Are you ok?
FALSE,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
FALSE,Do I? I thought I put it back in the box
FALSE,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
FALSE,Tired. I haven't slept well the past few nights.
FALSE,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
FALSE,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
FALSE,Hmmm.still we dont have opener?
FALSE,";-( oh well, c u later"
FALSE,My uncles in Atlanta. Wish you guys a great semester.
FALSE,Ok pa. Nothing problem:-)
FALSE,"Lol, oh you got a friend for the dog ?"
FALSE,He didn't see his shadow. We get an early spring yay
FALSE,"Tick, tick, tick ... Babe"
FALSE,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
FALSE,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8"""
FALSE,But i haf enuff space got like 4 mb...
FALSE,"\ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\"""""
FALSE,Well. Im computerless. Time to make some oreo truffles
FALSE,i want to grasp your pretty booty :)
TRUE,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
FALSE,"Aight, I'm chillin in a friend's room so text me when you're on the way"
FALSE,Having lunch:)you are not in online?why?
FALSE,I will take care of financial problem.i will help:)
FALSE,You'd like that wouldn't you? Jerk!
FALSE,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
FALSE,have * good weekend.
FALSE,"Omw back to tampa from west palm, you hear what happened?"
FALSE,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
FALSE,Home so we can always chat
FALSE,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
FALSE,Wait.i will come out.. &lt;#&gt;  min:)
FALSE,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
FALSE,So can collect ur laptop?
FALSE,"Haha yeah, 2 oz is kind of a shitload"
FALSE,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
FALSE,You made my day. Do have a great day too.
FALSE,"Yeah we wouldn't leave for an hour at least, how's 4 sound?"
FALSE,Ok lor wat time Ì_ finish?
FALSE,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
TRUE,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
FALSE,"THATåÕS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONåÕT WORRY.C U L8TR HUN!LOVE Yaxxx"
FALSE,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
FALSE,"Lol you forgot it eh ? Yes, I'll bring it in babe"
FALSE,Don know:)this week i'm going to tirunelvai da.
FALSE,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
FALSE,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea"
